SMILES,Tg,FFV,Rg,Density,Tc,Source,id
*OCCCCCCCCCCOC(=O)c1ccc(C(*)=O)cc1,10.5,,,,,PolyMetriX,32604.0
*OCCCCCCCCCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(*)=O)cc1)C2=O,58.0,,,,,PolyMetriX,32605.0
*OCCCCCCCCCCOC(=O)c1ccc2cc(C(*)=O)ccc2c1,50.5,,,,,PolyMetriX,32606.0
*OCCCCCCCCCCOC(=O)c1cccc(C(*)=O)c1,-22.5,,,,,PolyMetriX,32607.0
*OCCCCCCCCCCOC(=O)c1ccccc1C(*)=O,-14.0,,,,,PolyMetriX,32608.0
*OCCCCCCCCCCOC(*)=O,-37.0,,,,,PolyMetriX,32609.0
*OCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCCCCCCCCOP(*)(=O)OCCCCCCCCCCOc3ccc(/N=N/c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1,50.0,,,,,PolyMetriX,32610.0
*OCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCCCCCCCCOP(*)(=O)OCCCCCCCCCCOc3ccc(/N=N/c4ccc(C#N)cc4)cc3)cc2)cc1,60.0,,,,,PolyMetriX,32611.0
*OCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCCCCCCCCOP(*)(=O)OCCCCCCCCCCOc3ccc(/N=N/c4ccc(Cl)cc4)cc3)cc2)cc1,60.0,,,,,PolyMetriX,32612.0
*OCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCCCCCCCCOP(*)(=O)OCCCCCCCCCCOc3ccc(/N=N/c4ccc(OC)cc4)cc3)cc2)cc1,58.0,,,,,PolyMetriX,32613.0
*OCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCCCCCCCCOP(*)(=O)OCCCCCCCCCCOc3ccc(/N=N/c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,50.0,,,,,PolyMetriX,32614.0
*OCCCCCCCCCCOc1ccc(/C=C/c2ccc(OCCCCCCCCCCOP(*)(=O)OCCCCCCCCCCOc3ccc(/N=N/c4ccccc4)cc3)cc2)cc1,55.0,,,,,PolyMetriX,32615.0
*OCCCCCCCCCCOc1ccc(/C=C2\CC/C(=C\c3ccc(OCCCCCCCCCCOC(=O)c4ccc(-c5nnc(-c6ccc(C(*)=O)cc6)o5)cc4)cc3)C2=O)cc1,58.0,,,,,PolyMetriX,32616.0
*OCCCCCCCCCCOc1ccc(/C=C2\CC/C(=C\c3ccc(OCCCCCCCCCCOP(*)(=O)OCC)c(OC)c3)C2=O)cc1OC,47.0,,,,,PolyMetriX,32617.0
*OCCCCCCCCCCOc1ccc(/C=C2\CCCC/C(=C\c3ccc(OCCCCCCCCCCOC(=O)c4ccc(-c5nnc(-c6ccc(C(*)=O)cc6)o5)cc4)cc3)C2=O)cc1,74.0,,,,,PolyMetriX,32618.0
*OCCCCCCCCCCOc1ccc(/N=C/c2ccc(/C=N/c3ccc(*)cc3C)cc2)c(C)c1,77.6,,,,,PolyMetriX,32619.0
*OCCCCCCCCCCOc1ccc(CCc2ccc(*)cc2C)cc1,-3.0,,,,,PolyMetriX,32620.0
*OCCCCCCCCCOC(=O)C(O)C(O)C(*)=O,-11.0,,,,,PolyMetriX,32621.0
*OCCCCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(OCCCCCCOC(*)=O)cc2)cc1,-6.0,,,,,PolyMetriX,32622.0
*OCCCCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(OCCCCCCOC(*)=O)cc2)cc1,-20.0,,,,,PolyMetriX,32623.0
*OCCCCCCCCCOC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,50.5,,,,,PolyMetriX,32624.0
*OCCCCCCCCCOC(=O)c1ccc(-c2nnc(-c3ccc(C(*)=O)cc3)s2)cc1,72.0,,,,,PolyMetriX,32625.0
*OCCCCCCCCCOC(=O)c1ccc(C(*)=O)cc1,35.0,,,,,PolyMetriX,32626.0
*OCCCCCCCCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(*)=O)cc1)C2=O,62.0,,,,,PolyMetriX,32627.0
*OCCCCCCCCCOC(=O)c1ccc2cc(C(*)=O)ccc2c1,50.0,,,,,PolyMetriX,32628.0
*OCCCCCCCCCOc1ccc(CCc2ccc(*)cc2C)cc1,-1.1,,,,,PolyMetriX,32629.0
*OCCCCCCCCOC(=O)OC1COC2C(OC(*)=O)COC12,19.5,,,,,PolyMetriX,32630.0
*OCCCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(OCCCCCCOC(*)=O)cc2)cc1,-7.7,,,,,PolyMetriX,32631.0
*OCCCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(OCCCCCCOC(*)=O)cc2)cc1,-17.0,,,,,PolyMetriX,32632.0
*OCCCCCCCCOC(=O)OCCCCCCn1c(=O)c2cc3c(=O)n(CCCCCCOC(*)=O)c(=O)c3cc2c1=O,8.0,,,,,PolyMetriX,32633.0
*OCCCCCCCCOC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,47.0,,,,,PolyMetriX,32634.0
*OCCCCCCCCOC(=O)c1ccc(-c2nnc(-c3ccc(C(*)=O)cc3)s2)cc1,86.0,,,,,PolyMetriX,32635.0
*OCCCCCCCCOC(=O)c1ccc(C(*)=O)cc1,45.0,,,,,PolyMetriX,32636.0
*OCCCCCCCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(*)=O)cc1)C2=O,65.0,,,,,PolyMetriX,32637.0
*OCCCCCCCCOC(=O)c1ccc2cc(C(*)=O)ccc2c1,60.0,,,,,PolyMetriX,32638.0
*OCCCCCCCCOC(=O)c1cccc(C(*)=O)c1,-9.0,,,,,PolyMetriX,32639.0
*OCCCCCCCCOc1ccc(/C=C2\CC/C(=C\c3ccc(OCCCCCCCCOC(=O)c4ccc(-c5nnc(-c6ccc(C(*)=O)cc6)o5)cc4)cc3)C2=O)cc1,99.0,,,,,PolyMetriX,32640.0
*OCCCCCCCCOc1ccc(/C=C2\CC/C(=C\c3ccc(OCCCCCCCCOP(*)(=O)OCC)c(OC)c3)C2=O)cc1OC,62.0,,,,,PolyMetriX,32641.0
*OCCCCCCCCOc1ccc(/C=C2\CCC/C(=C\c3ccc(OCCCCCCCCOC(=O)c4ccc(-c5nnc(-c6ccc(C(*)=O)cc6)o5)cc4)cc3)C2=O)cc1,59.0,,,,,PolyMetriX,32642.0
*OCCCCCCCCOc1ccc(/C=C2\CCCC/C(=C\c3ccc(OCCCCCCCCOC(=O)c4ccc(-c5nnc(-c6ccc(C(*)=O)cc6)o5)cc4)cc3)C2=O)cc1,98.0,,,,,PolyMetriX,32643.0
*OCCCCCCCCOc1ccc(/C=N/c2nc(-c3ccc(Oc4ccc(-c5csc(/N=C/c6ccc(*)cc6)n5)cc4)cc3)cs2)cc1,150.0,,,,,PolyMetriX,32644.0
*OCCCCCCCCOc1ccc(CCc2ccc(*)cc2C)cc1,-12.0,,,,,PolyMetriX,32645.0
*OCCCCCCCOC(=O)OC1CCC(OC(*)=O)CC1,-5.0,,,,,PolyMetriX,32646.0
*OCCCCCCCOC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,44.0,,,,,PolyMetriX,32647.0
*OCCCCCCCOC(=O)c1ccc(C(*)=O)cc1,-1.0,,,,,PolyMetriX,32648.0
*OCCCCCCCOC(=O)c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C(*)=O)cc3)cc2)cc1,70.0,,,,,PolyMetriX,32649.0
*OCCCCCCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(*)=O)cc1)C2=O,77.0,,,,,PolyMetriX,32650.0
*OCCCCCCCOC(=O)c1ccc2cc(C(*)=O)ccc2c1,52.5,,,,,PolyMetriX,32651.0
*OCCCCCCCOc1ccc(-c2ccc(*)c3ccccc23)c2ccccc12,129.5,,,,,PolyMetriX,32652.0
*OCCCCCCCOc1ccc(CCc2ccc(*)cc2C)cc1,6.5,,,,,PolyMetriX,32653.0
*OCCCCCCN1C(=O)c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)N(CCCCCCOC(*)=O)C5=O)cc3)cc2C1=O,73.0,,,,,PolyMetriX,32654.0
*OCCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCCCOC(*)=O)C4=O)cc2C1=O,71.0,,,,,PolyMetriX,32655.0
*OCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCCCCCOC(=O)OCCCOC(*)=O)C4=O)cc2C1=O,61.0,,,,,PolyMetriX,32656.0
*OCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCCCCCOC(*)=O)C4=O)cc2C1=O,76.0,,,,,PolyMetriX,32657.0
*OCCCCCCOC(=O)C(*)=O,66.5,,,,,PolyMetriX,32658.0
*OCCCCCCOC(=O)OC1CCC(OC(*)=O)CC1,10.0,,,,,PolyMetriX,32659.0
*OCCCCCCOC(=O)OC1COC2C(OC(*)=O)COC12,27.5,,,,,PolyMetriX,32660.0
*OCCCCCCOC(=O)OCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCCCCCOC(*)=O)C4=O)cc2C1=O,40.0,,,,,PolyMetriX,32661.0
*OCCCCCCOC(=O)OCCCCCCOc1ccc(-c2ccc(OCCCCCCOC(*)=O)cc2)cc1,16.6,,,,,PolyMetriX,32662.0
*OCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(OCCCCCCOC(*)=O)cc2)cc1,-0.3,,,,,PolyMetriX,32663.0
*OCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(OCCCCCCOC(*)=O)cc2)cc1,-13.0,,,,,PolyMetriX,32664.0
*OCCCCCCOC(=O)OCCCCCCn1c(=O)c2cc3c(=O)n(CCCCCCOC(*)=O)c(=O)c3cc2c1=O,17.0,,,,,PolyMetriX,32665.0
*OCCCCCCOC(=O)OCCCCn1c(=O)c2cc3c(=O)n(CCCCOC(*)=O)c(=O)c3cc2c1=O,37.0,,,,,PolyMetriX,32666.0
*OCCCCCCOC(=O)OCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCCOC(*)=O)C4=O)cc2C1=O,70.0,,,,,PolyMetriX,32667.0
*OCCCCCCOC(=O)OCCCn1c(=O)c2cc3c(=O)n(CCCOC(*)=O)c(=O)c3cc2c1=O,36.0,,,,,PolyMetriX,32668.0
*OCCCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1,60.0,,,,,PolyMetriX,32669.0
*OCCCCCCOC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,51.0,,,,,PolyMetriX,32670.0
*OCCCCCCOC(=O)c1ccc(-c2nnc(-c3ccc(C(*)=O)cc3)s2)cc1,125.0,,,,,PolyMetriX,32671.0
*OCCCCCCOC(=O)c1ccc(C(*)=O)cc1,13.0,,,,,PolyMetriX,32672.0
*OCCCCCCOC(=O)c1ccc(Oc2ccc(C(*)=O)cc2)cc1,15.0,,,,,PolyMetriX,32673.0
*OCCCCCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(*)=O)cc1)C2=O,80.5,,,,,PolyMetriX,32674.0
*OCCCCCCOC(=O)c1ccc2cc(C(*)=O)ccc2c1,64.0,,,,,PolyMetriX,32675.0
*OCCCCCCOC(=O)c1cccc(C(*)=O)c1,5.5,,,,,PolyMetriX,32676.0
*OCCCCCCOC(*)=O,-42.0,,,,,PolyMetriX,32677.0
*OCCCCCCOc1ccc(-c2ccc(OCCCCCCOC(=O)C(CCCCCOc3ccc(/N=N/c4ccncc4)cc3)C(*)=O)cc2)cc1,53.6,,,,,PolyMetriX,32678.0
*OCCCCCCOc1ccc(-c2ccc(*)c3ccccc23)c2ccccc12,109.0,,,,,PolyMetriX,32679.0
*OCCCCCCOc1ccc(-n2on2-c2ccc(OCCCCCCOC(=O)C(C(*)=O)c3ccccc3)cc2)cc1,23.0,,,,,PolyMetriX,32680.0
*OCCCCCCOc1ccc(-n2on2-c2ccc(OCCCCCCOC(=O)C(CCCCCBr)C(*)=O)cc2)cc1,7.0,,,,,PolyMetriX,32681.0
*OCCCCCCOc1ccc(-n2on2-c2ccc(OCCCCCCOC(=O)C(CCCCCCCCCCBr)C(*)=O)cc2)cc1,16.0,,,,,PolyMetriX,32682.0
*OCCCCCCOc1ccc(-n2on2-c2ccc(OCCCCCCOC(=O)C(CCCCCCCCCCP(=O)(O)O)C(*)=O)cc2)cc1,16.0,,,,,PolyMetriX,32683.0
*OCCCCCCOc1ccc(-n2on2-c2ccc(OCCCCCCOC(=O)C(CCCCCCP(=O)(O)O)C(*)=O)cc2)cc1,21.0,,,,,PolyMetriX,32684.0
*OCCCCCCOc1ccc(-n2on2-c2ccc(OCCCCCCOC(=O)C(CCCCCP(=O)(O)O)C(*)=O)cc2)cc1,17.0,,,,,PolyMetriX,32685.0
*OCCCCCCOc1ccc(-n2on2-c2ccc(OCCCCCCOC(=O)C(CCCCP(=O)(O)O)C(*)=O)cc2)cc1,19.0,,,,,PolyMetriX,32686.0
*OCCCCCCOc1ccc(/C=C/c2ccc(*)c3ccccc23)cc1,78.0,,,,,PolyMetriX,32687.0
*OCCCCCCOc1ccc(/C=C/c2ccc(*)cc2)cc1,76.0,,,,,PolyMetriX,32688.0
*OCCCCCCOc1ccc(/C=C2\CC/C(=C\c3ccc(OCCCCCCOP(*)(=O)OCC)c(OC)c3)C2=O)cc1OC,75.0,,,,,PolyMetriX,32689.0
*OCCCCCCOc1ccc(/C=C2\CCC/C(=C\c3ccc(OCCCCCCOC(=O)c4ccc(-c5nnc(-c6ccc(C(*)=O)cc6)o5)cc4)cc3)C2=O)cc1,71.0,,,,,PolyMetriX,32690.0
*OCCCCCCOc1ccc(/C=C2\CCCC/C(=C\c3ccc(OCCCCCCOC(=O)c4ccc(-c5nnc(-c6ccc(C(*)=O)cc6)o5)cc4)cc3)C2=O)cc1,104.0,,,,,PolyMetriX,32691.0
*OCCCCCCOc1ccc(/C=N/c2nc(-c3ccc(Oc4ccc(-c5csc(/N=C/c6ccc(*)cc6)n5)cc4)cc3)cs2)cc1,117.0,,,,,PolyMetriX,32692.0
*OCCCCCCOc1ccc(C(=O)c2ccc(OCCCCCCOC(=O)OCCCCCOC(*)=O)cc2)cc1,-0.2,,,,,PolyMetriX,32693.0
*OCCCCCCOc1ccc(C(=O)c2ccc(OCCCCCCOC(=O)OCCCCOC(*)=O)cc2)cc1,2.1,,,,,PolyMetriX,32694.0
*OCCCCCCOc1ccc(C(=O)c2ccc(OCCCCCCOC(=O)OCCCOC(*)=O)cc2)cc1,16.0,,,,,PolyMetriX,32695.0
*OCCCCCCOc1ccc(C(=O)c2ccc(OCCCCCCOC(=O)OCCOC(*)=O)cc2)cc1,15.0,,,,,PolyMetriX,32696.0
*OCCCCCCOc1ccc(CCc2ccc(*)cc2C)cc1,17.9,,,,,PolyMetriX,32697.0
*OCCCCCCOc1ccc(Oc2ccc(OCCCCCCOC(=O)OCCCCCOC(*)=O)cc2)cc1,-11.0,,,,,PolyMetriX,32698.0
*OCCCCCCOc1ccc(Oc2ccc(OCCCCCCOC(=O)OCCCCOC(*)=O)cc2)cc1,-8.0,,,,,PolyMetriX,32699.0
*OCCCCCCOc1ccc(Oc2ccc(OCCCCCCOC(=O)OCCCOC(*)=O)cc2)cc1,-6.0,,,,,PolyMetriX,32700.0
*OCCCCCCOc1ccc(Oc2ccc(OCCCCCCOC(=O)OCCOC(*)=O)cc2)cc1,-4.0,,,,,PolyMetriX,32701.0
*OCCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCCOC(*)=O)C4=O)cc2C1=O,84.0,,,,,PolyMetriX,32702.0
*OCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCCCCOC(*)=O)C4=O)cc2C1=O,77.0,,,,,PolyMetriX,32703.0
*OCCCCCOC(=O)OC1CCC(OC(*)=O)CC1,-5.0,,,,,PolyMetriX,32704.0
*OCCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1,40.0,,,,,PolyMetriX,32705.0
*OCCCCCOC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,47.5,,,,,PolyMetriX,32706.0
*OCCCCCOC(=O)c1ccc(/C=C/c2ccc(C(*)=O)cc2)cc1,60.0,,,,,PolyMetriX,32707.0
*OCCCCCOC(=O)c1ccc(C(*)=O)cc1,16.0,,,,,PolyMetriX,32708.0
*OCCCCCOC(=O)c1ccc(Oc2ccc(C(*)=O)cc2)cc1,26.0,,,,,PolyMetriX,32709.0
*OCCCCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(*)=O)cc1)C2=O,90.0,,,,,PolyMetriX,32710.0
*OCCCCCOC(=O)c1ccc2cc(C(*)=O)ccc2c1,58.5,,,,,PolyMetriX,32711.0
*OCCCCCOC(=O)c1cccc(C(*)=O)c1,7.0,,,,,PolyMetriX,32712.0
*OCCCCCOC(*)=O,-42.95,,,,,PolyMetriX,32713.0
*OCCCCCOc1ccc(-c2ccc(*)c3ccccc23)c2ccccc12,151.0,,,,,PolyMetriX,32714.0
*OCCCCCOc1ccc(CCc2ccc(*)cc2C)cc1,15.4,,,,,PolyMetriX,32715.0
*OCCCCCc1nnc(-c2ccc(-c3nnc(CCCCCOc4ccc(*)c(C)c4)o3)cc2)o1,95.0,,,,,PolyMetriX,32716.0
*OCCCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(CCCCOC(*)=O)C4=O)cc2C1=O,104.0,,,,,PolyMetriX,32717.0
*OCCCCOC(=O)C1CCC(C(*)=O)CC1,-10.5,,,,,PolyMetriX,32718.0
*OCCCCOC(=O)OC1CCC(OC(*)=O)CC1,30.0,,,,,PolyMetriX,32719.0
*OCCCCOC(=O)OC1COC2C(OC(*)=O)COC12,49.0,,,,,PolyMetriX,32720.0
*OCCCCOC(=O)OCC1CCC(COC(*)=O)CC1,13.0,,,,,PolyMetriX,32721.0
*OCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1,180.0,,,,,PolyMetriX,32722.0
*OCCCCOC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,70.0,,,,,PolyMetriX,32723.0
*OCCCCOC(=O)c1ccc(N/C=N/c2ccc(C(*)=O)cc2)cc1,91.0,,,,,PolyMetriX,32724.0
*OCCCCOC(=O)c1ccc(Oc2ccc(C(*)=O)cc2)cc1,38.0,,,,,PolyMetriX,32725.0
*OCCCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(*)=O)cc1)C2=O,100.5,,,,,PolyMetriX,32726.0
*OCCCCOC(=O)c1ccc2cc(C(*)=O)ccc2c1,66.0,,,,,PolyMetriX,32727.0
*OCCCCOC(*)=O,-27.0,,,,,PolyMetriX,32728.0
*OCCCCOCCCCOCCCCOC(=O)c1ccc(/N=C/c2ccc(/C=N/c3ccc(C(*)=O)cc3)cc2)cc1,-13.2,,,,,PolyMetriX,32729.0
*OCCCCOCCCCOCCCCOC(=O)c1ccc(/N=C/c2ccc(C=Nc3ccc(C(*)=O)cc3)s2)cc1,25.0,,,,,PolyMetriX,32730.0
*OCCCCOc1ccc(-c2ccc(*)c3ccccc23)c2ccccc12,130.0,,,,,PolyMetriX,32731.0
*OCCCCOc1ccc(/C=C2\CC/C(=C\c3ccc(OCCCCOP(*)(=O)OCC)c(OC)c3)C2=O)cc1OC,79.0,,,,,PolyMetriX,32732.0
*OCCCCOc1ccc(CCc2ccc(*)cc2C)cc1,24.9,,,,,PolyMetriX,32733.0
*OCCCCc1nnc(-c2ccc(-c3nnc(CCCCOc4ccc(*)c(C)c4)o3)cc2)o1,129.0,,,,,PolyMetriX,32734.0
*OCCCOC(=O)C(*)C,-33.0,,,,,PolyMetriX,32735.0
*OCCCOC(=O)C1CCC(C(*)=O)CC1,-6.0,,,,,PolyMetriX,32736.0
*OCCCOC(=O)c1ccc(Oc2ccc(C(*)=O)cc2)cc1,57.0,,,,,PolyMetriX,32737.0
*OCCCOC(=O)c1ccc2cc(C(*)=O)ccc2c1,88.0,,,,,PolyMetriX,32738.0
*OCCCOC(=O)c1cccc(C(*)=O)c1,36.0,,,,,PolyMetriX,32739.0
*OCCCOC(*)=O,-17.7,,,,,PolyMetriX,32740.0
*OCCCOCCCOC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,18.5,,,,,PolyMetriX,32741.0
*OCCCOc1ccc(-c2ccc(*)c3ccccc23)c2ccccc12,182.0,,,,,PolyMetriX,32742.0
*OCCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)c1cccc(C(*)=O)c1,65.0,,,,,PolyMetriX,32743.0
*OCCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)c1ccccc1C(*)=O,49.0,,,,,PolyMetriX,32744.0
*OCCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(*)=O,43.0,,,,,PolyMetriX,32745.0
*OCCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1cccc(C(*)=O)c1,67.0,,,,,PolyMetriX,32746.0
*OCCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1ccccc1C(*)=O,52.0,,,,,PolyMetriX,32747.0
*OCCCSCCCCCCSCCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(*)=O)cc1)C2=O,31.0,,,,,PolyMetriX,32748.0
*OCCCSCCCCSCCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(*)=O)cc1)C2=O,39.0,,,,,PolyMetriX,32749.0
*OCCCc1nnc(-c2ccc(-c3nnc(CCCOc4ccc(*)c(C)c4)o3)cc2)o1,112.0,,,,,PolyMetriX,32750.0
*OCCN(CCOC(=O)OCc1ccc(COC(*)=O)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,138.8,,,,,PolyMetriX,32751.0
*OCCN(CCOC(=O)c1cc(OC2CCN(c3ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc3)CC2)cc(C(*)=O)c1)c1ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,99.0,,,,,PolyMetriX,32752.0
*OCCN(CCOC(=O)c1cc(OCCC2CCN(c3ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc3)CC2)cc(C(*)=O)c1)c1ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,86.0,,,,,PolyMetriX,32753.0
*OCCN(CCOC(=O)c1ccc(C(*)=O)cc1)c1ccc(-c2nc3ccc([N+](=O)[O-])cc3o2)cc1,208.0,,,,,PolyMetriX,32754.0
*OCCN(CCOC(=O)c1ccc(OCC#CC#CCOc2ccc(C(*)=O)cc2)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,100.0,,,,,PolyMetriX,32755.0
*OCCN(CCOC(=O)c1ccc(OCC#CC#CCOc2ccc(C(*)=O)cc2)cc1)c1ccc([N+](=O)[O-])cc1,100.0,,,,,PolyMetriX,32756.0
*OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(*)=O)cc4C3=O)c1)C2=O)c1ccc(/N=N/c2ccc(F)cc2)cc1,168.0,,,,,PolyMetriX,32757.0
*OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(*)=O)cc4C3=O)c1)C2=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,210.0,,,,,PolyMetriX,32758.0
*OCCN(CCOC(=O)c1cccc(C(*)=O)c1)c1ccccc1,60.0,,,,,PolyMetriX,32759.0
*OCCN(CCOc1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,180.7,,,,,PolyMetriX,32760.0
*OCCN(CCOc1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,160.7,,,,,PolyMetriX,32761.0
*OCCOC(=O)C1=C(N2CCCC2)CCCC=C1C(*)=O,352.5,,,,,PolyMetriX,32762.0
*OCCOC(=O)C1C2C=CC(C2)C1C(*)=O,0.0,,,,,PolyMetriX,32763.0
*OCCOC(=O)C1CCC(C(*)=O)CC1,25.0,,,,,PolyMetriX,32764.0
*OCCOC(=O)CCCC(=O)OCCOc1nc(-c2ccc(OC)cc2)nc(*)c1-c1ccc(OC)cc1,57.0,,,,,PolyMetriX,32765.0
*OCCOC(=O)CCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc(*)c1-c1ccc(OC)cc1,46.0,,,,,PolyMetriX,32766.0
*OCCOC(=O)CCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc(*)c1-c1ccc(OCCCC)cc1,37.0,,,,,PolyMetriX,32767.0
*OCCOC(=O)CCCCC(=O)OCCOc1nc(-c2ccc(OC)cc2)nc(*)c1-c1ccc(OC)cc1,48.0,,,,,PolyMetriX,32768.0
*OCCOC(=O)CCCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc(*)c1-c1ccc(OC)cc1,34.0,,,,,PolyMetriX,32769.0
*OCCOC(=O)N1CCN(C(=O)OCCOC(=O)c2ccc(C(*)=O)cc2)CC1,53.0,,,,,PolyMetriX,32770.0
*OCCOC(=O)N1CCN(C(*)=O)CC1,60.0,,,,,PolyMetriX,32771.0
*OCCOC(=O)c1cc(/N=N/c2ccc(OCC)cc2)ccc1-c1ccc(/N=N/c2ccc(OCC)cc2)cc1C(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc(*)c1-c1ccc(OC)cc1,126.0,,,,,PolyMetriX,32772.0
*OCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1,180.0,,,,,PolyMetriX,32773.0
*OCCOC(=O)c1ccc(-c2ccc(C(*)=O)cc2)cc1,40.0,,,,,PolyMetriX,32774.0
*OCCOC(=O)c1ccc(C(=O)OCCOc2nc(-c3ccc(OCCCC)cc3)nc(*)c2-c2ccc(OC)cc2)cc1,94.0,,,,,PolyMetriX,32775.0
*OCCOC(=O)c1ccc(C(*)=O)o1,88.95,,,,,PolyMetriX,32776.0
*OCCOC(=O)c1ccc(OCCCCOc2ccc(C(*)=O)cc2)cc1,53.0,,,,,PolyMetriX,32777.0
*OCCOC(=O)c1ccc(Oc2ccc(C(*)=O)cc2)cc1,74.0,,,,,PolyMetriX,32778.0
*OCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(*)=O)cc1)C2=O,280.0,,,,,PolyMetriX,32779.0
*OCCOC(=O)c1ccc2ccc(C(*)=O)cc2c1,119.0,,,,,PolyMetriX,32780.0
*OCCOC(=O)c1cccc(C(=O)OCCOc2nc(-c3ccc(OCCCC)cc3)nc(*)c2-c2ccc(OC)cc2)c1,92.0,,,,,PolyMetriX,32781.0
*OCCOC(=O)c1cccc(C(*)=O)c1,58.0,,,,,PolyMetriX,32782.0
